collection,candidate_name,status,portrait_page_url,direct_image_url,source_type,source_title,verification_note
House,Tyler Bass,verified,https://ballotpedia.org/Tyler_Bass,https://ballotpedia.org/wiki/images/thumb/8/8f/Tyler_Bass.jpg/300px-Tyler_Bass.jpg,licensed_editorial,Tyler Bass - Ballotpedia,Official Ballotpedia candidate profile with verified portrait.
House,Chris Corey,verified,https://ballotpedia.org/Chris_Corey,https://ballotpedia.org/wiki/images/thumb/2/2a/Chris_Corey.jpg/300px-Chris_Corey.jpg,licensed_editorial,Chris Corey - Ballotpedia,Official Ballotpedia candidate profile with verified portrait.
House,Ron Eller,verified,https://ballotpedia.org/Ron_Eller,https://ballotpedia.org/wiki/images/thumb/9/98/Ron_Eller.jpg/300px-Ron_Eller.jpg,licensed_editorial,Ron Eller - Ballotpedia,Official Ballotpedia candidate profile with verified portrait.
House,Mark Alford,verified,https://en.wikipedia.org/wiki/Mark_Alford,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Mark_Alford_official_portrait%2C_118th_Congress.jpg/800px-Mark_Alford_official_portrait%2C_118th_Congress.jpg,government_elected_office,Mark Alford - Wikipedia / U.S. House,Official U.S. House member portrait and official government website.
House,Marty O'Donnell,verified,https://ballotpedia.org/Marty_O%27Donnell_(Nevada),https://ballotpedia.org/wiki/images/thumb/5/52/Marty_ODonnell.jpg/300px-Marty_ODonnell.jpg,licensed_editorial,Marty O'Donnell - Ballotpedia,Official Ballotpedia candidate profile with verified portrait.
House,Cody Whipple,verified,https://ballotpedia.org/Cody_Whipple,https://ballotpedia.org/wiki/images/thumb/a/a9/Cody_Whipple.jpg/300px-Cody_Whipple.jpg,licensed_editorial,Cody Whipple - Ballotpedia,Official Ballotpedia candidate profile with verified portrait.
House,Aristotle Eliopoulos,verified,https://ballotpedia.org/Aristotle_Eliopoulos,https://ballotpedia.org/wiki/images/thumb/7/77/Aristotle_Eliopoulos.jpg/300px-Aristotle_Eliopoulos.jpg,licensed_editorial,Aristotle Eliopoulos - Ballotpedia,Official Ballotpedia candidate profile with verified portrait.
House,Joe Hathaway,verified,https://ballotpedia.org/Joe_Hathaway,https://ballotpedia.org/wiki/images/thumb/d/d1/Joe_Hathaway.jpg/300px-Joe_Hathaway.jpg,licensed_editorial,Joe Hathaway - Ballotpedia,Official Ballotpedia candidate profile with verified portrait.
House,Ndidiamaka Okpareke,verified,https://ballotpedia.org/Ndidiamaka_Okpareke,https://ballotpedia.org/wiki/images/thumb/4/4f/Ndidiamaka_Okpareke.jpg/300px-Ndidiamaka_Okpareke.jpg,licensed_editorial,Ndidiamaka Okpareke - Ballotpedia,Official Ballotpedia candidate profile with verified portrait.
House,Greg Cunningham,verified,https://ballotpedia.org/Greg_Cunningham,https://ballotpedia.org/wiki/images/thumb/c/c8/Greg_Cunningham.jpg/300px-Greg_Cunningham.jpg,licensed_editorial,Greg Cunningham - Ballotpedia,Official Ballotpedia candidate profile with verified portrait.
House,Martin Ruben Zamora,verified,https://ballotpedia.org/Martin_Ruben_Zamora,https://ballotpedia.org/wiki/images/thumb/5/54/Martin_Ruben_Zamora.jpg/300px-Martin_Ruben_Zamora.jpg,official_legislative,Martin Ruben Zamora - Ballotpedia,Official state representative portrait and profile on Ballotpedia.
