collection,candidate_name,status,portrait_page_url,direct_image_url,source_type,source_title,verification_note
House,Robert Murray,not_found,,,licensed_editorial,Robert Murray - Profile,No prior portrait page URL provided.
House,Beth Macy,verified,https://ballotpedia.org/Beth_Macy,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Beth_Macy_20260112_104418.png,licensed_editorial,Beth Macy - Profile,Successfully recovered and verified candidate portrait image URL from source page.
House,Philip Harding,not_found,https://ballotpedia.org/Philip_Harding,,licensed_editorial,Philip Harding - Profile,"Source page opened, but no valid individual candidate portrait image URL was found or verified."
House,Julie Perry,not_found,https://ballotpedia.org/Julie_Perry,,licensed_editorial,Julie Perry - Profile,"Source page opened, but no valid individual candidate portrait image URL was found or verified."
House,Arthur Purves,not_found,https://www.votepurves.org/,,official_campaign,Arthur Purves - Profile,"Source page opened, but no valid individual candidate portrait image URL was found or verified."
House,Bryce Nickel,not_found,,,licensed_editorial,Bryce Nickel - Profile,No prior portrait page URL provided.
House,Devin Hermanson,not_found,,,licensed_editorial,Devin Hermanson - Profile,No prior portrait page URL provided.
House,John Braun,verified,https://leg.wa.gov/legislators/member/john-braun,https://leg.wa.gov/memberphoto/17289.jpg,official_legislative,John Braun - Profile,Successfully recovered and verified candidate portrait image URL from source page.
House,Leon Lawson,not_found,,,licensed_editorial,Leon Lawson - Profile,No prior portrait page URL provided.
House,Kshama Sawant,not_found,https://ballotpedia.org/Kshama_Sawant,,licensed_editorial,Kshama Sawant - Profile,"Source page opened, but no valid individual candidate portrait image URL was found or verified."
House,Kurtis Engle,not_found,,,licensed_editorial,Kurtis Engle - Profile,No prior portrait page URL provided.
House,Scott Fitzgerald,not_found,http://fitzgerald.house.gov/about,,government_elected_office,Scott Fitzgerald - Profile,"Source page opened, but no valid individual candidate portrait image URL was found or verified."
Governor,Dotie Joseph,verified,https://ballotpedia.org/Dotie_Joseph,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/HEAD_SHOT_Dotie__Joseph.jpg,licensed_editorial,Dotie Joseph - Profile,Successfully recovered and verified candidate portrait image URL from source page.
